,protocol,io,srcport,dstport,payload
2180,1,1,0,80,894.5375
2181,1,0,80,0,0.09242883101150817
2182,1,0,80,0,17.96048859277206
2183,1,1,0,80,54.0375
2184,1,0,80,0,12.819079345851
2185,1,1,0,80,54.0375
2186,1,1,0,80,1083.7875
2187,1,0,80,0,0.08728043609933374
2188,1,0,80,0,21.709246921057943
2189,1,1,0,80,54.0375
2190,1,0,80,0,20.754068241469817
2191,1,1,0,80,60.4125
2192,1,0,80,0,20.56357762971936
2193,1,1,0,80,57.225
2194,1,0,80,0,20.52753886533414
2195,1,1,0,80,57.225
2196,1,0,80,0,20.681990712699374
2197,1,1,0,80,57.225
2198,1,0,80,0,21.05782354128811
2199,1,1,0,80,57.225
2200,1,0,80,0,34.29267110841914
2201,1,1,0,80,54.0375
2202,1,0,80,0,27.577670098929943
2203,1,1,0,80,54.0375
2204,1,1,0,80,1001.65
2205,1,0,80,0,0.09242883101150817
2206,1,0,80,0,18.140682414698162
2207,1,1,0,80,57.225
2208,1,0,80,0,3.9284877851806987
2209,1,1,0,80,57.225
2210,1,0,80,0,21.32554007672118
2211,1,1,0,80,57.225
2212,1,0,80,0,20.65110034322633
2213,1,1,0,80,57.225
2214,1,0,80,0,20.625358368665456
2215,1,1,0,80,57.225
2216,1,0,80,0,21.274056127599433
2217,1,1,0,80,57.225
2218,1,0,80,0,20.6562487381385
2219,1,1,0,80,54.0375
2220,1,0,80,0,26.71607106803957
2221,1,1,0,80,63.6
2222,1,0,80,0,5.982737734706238
2223,1,1,0,80,63.6
2224,1,1,0,80,1238.3125
2225,1,0,80,0,0.08728043609933374
2226,1,1,0,80,60.4125
2227,1,1,0,80,41.1875
2228,1,0,80,0,0.08196721311475409
2229,1,1,0,80,31.875
2230,1,1,0,80,50.75
2231,1,0,80,0,0.09740784107885493
2232,1,1,0,80,35.0625
2233,1,0,80,0,21.88972339995962
2234,1,1,0,80,35.0625
2235,1,1,0,80,47.5625
2236,1,0,80,0,0.08710836563307493
2237,1,1,0,80,54.0375
2238,1,1,0,80,945.3125
2239,1,0,80,0,0.09241763565891473
2240,1,0,80,0,19.183482719638242
2241,1,1,0,80,57.225
2242,1,0,80,0,19.847545219638242
2243,1,1,0,80,60.4125
2244,1,0,80,0,25.178799257105943
2245,1,1,0,80,57.225
2246,1,0,80,0,10.799600290697674
2247,1,1,0,80,57.225
2248,1,0,80,0,3.683502906976744
2249,1,1,0,80,57.225
2250,1,1,0,80,771.9
2251,1,0,80,0,0.09756540697674419
2252,1,1,0,80,54.0375
2253,1,0,80,0,48.52357881136951
2254,1,1,0,80,35.0625
2255,1,0,80,0,25.953811369509044
2256,1,1,0,80,35.0625
2257,1,1,0,80,50.75
2258,1,0,80,0,0.08710484880293916
2259,1,1,0,80,60.4125
2260,1,1,0,80,1307.65
2261,1,0,80,0,0.09241390447737091
2262,1,0,80,0,0.890790907989826
2263,1,1,0,80,60.4125
2264,1,1,0,80,1008.025
2265,1,0,80,0,0.08726634099075457
2266,1,0,80,0,17.76712826517017
2267,1,1,0,80,60.4125
2268,1,0,80,0,12.467015220638702
2269,1,1,0,80,60.4125
2270,1,1,0,80,891.3375
2271,1,0,80,0,0.08726634099075457
2272,1,0,0,443,10.020316027088036
2273,1,1,443,0,0.11983052408584323
2274,1,0,0,443,11.765237020316027
2275,1,0,0,443,60.67720090293454
2276,1,1,443,0,0.12588652482269502
2277,1,1,443,0,4.191512388320899
2278,1,0,0,443,12.340857787810384
2279,1,1,443,0,7.9796214423873995
2280,1,0,0,443,11.765237020316027
2281,1,1,443,0,0.7199042092659114
2282,1,0,0,443,11.18961625282167
2283,1,0,0,443,35.18510158013544
2284,1,0,0,443,115.13995485327314
2285,1,1,443,0,0.9820622639771576
2286,1,1,443,0,1.0349083540572903
2287,1,0,0,443,11.18961625282167
2288,1,1,443,0,0.25985539283411624
2289,1,0,0,443,570.2460496613995
2290,1,1,443,0,0.12588652482269502
2291,1,1,443,0,0.3821727917472598
2292,1,0,0,443,11.765237020316027
2293,1,1,443,0,0.17817997605231647
2294,1,0,0,443,11.765237020316027
2295,1,1,443,0,4.391153173068067
2296,1,0,0,443,11.765237020316027
2297,1,1,443,0,0.12588652482269502
2298,1,0,0,443,17.467268623024832
2299,1,0,0,443,11.765237020316027
2300,1,0,80,0,18.03994912996084
2301,1,1,0,80,57.225
2302,1,0,80,0,13.24940449755743
2303,1,1,0,80,57.225
2304,1,1,0,80,948.1375
2305,1,0,80,0,0.08211877750413824
2306,1,0,80,0,32.47004319916024
2307,1,1,0,80,54.0375
2308,1,0,80,0,33.77752432476079
2309,1,0,80,0,3.7591344018733093
2310,1,0,80,0,4.27076183939602
2311,1,1,0,80,60.4125
2312,1,1,0,80,60.4125
2313,1,1,443,0,0.0909321175278622
2314,1,1,0,80,878.7625
2315,1,0,80,0,0.08726634099075457
2316,1,0,0,443,10.020316027088036
2317,1,1,443,0,0.11395348837209303
2318,1,0,0,443,11.18961625282167
2319,1,0,0,443,59.52595936794582
2320,1,1,443,0,0.12000921022334791
2321,1,1,443,0,0.7139995394888327
2322,1,0,0,443,11.18961625282167
2323,1,1,443,0,4.203062399263182
2324,1,0,0,443,11.18961625282167
2325,1,1,443,0,7.861823624222888
2326,1,0,0,443,11.18961625282167
2327,1,0,0,443,30.00451467268623
2328,1,0,0,443,168.82392776523702
2329,1,1,443,0,0.1258807276076445
2330,1,1,443,0,1.0055031084503798
2331,1,0,0,443,11.765237020316027
2332,1,1,443,0,1.0055031084503798
2333,1,0,0,443,11.765237020316027
2334,1,1,443,0,8.603177527055031
2335,1,0,0,443,11.765237020316027
2336,1,1,443,0,4.385079438176375
2337,1,0,0,443,11.765237020316027
2338,1,1,443,0,4.437923094635045
2339,1,0,0,443,11.765237020316027
2340,1,1,443,0,8.421160488141837
2341,1,0,0,443,12.340857787810384
2342,1,1,443,0,0.18991480543403177
2343,1,0,0,443,12.340857787810384
2344,1,1,443,0,2.5968685240617084
2345,1,0,0,443,10.613995485327314
2346,1,1,443,0,0.11413769283905134
2347,1,0,0,443,15.74040632054176
2348,1,0,0,443,10.613995485327314
2349,1,0,0,443,10.020316027088036
2350,1,1,443,0,0.07331337784941284
2351,1,1,443,0,0.11981948793516302
2352,1,0,0,443,10.613995485327314
2353,1,0,0,443,59.52595936794582
2354,1,1,443,0,0.12000368391969055
2355,1,1,443,0,4.191126358445386
2356,1,0,0,443,11.18961625282167
2357,1,1,443,0,7.808620372075889
2358,1,0,0,443,10.613995485327314
2359,1,1,443,0,0.7433228955608767
2360,1,0,0,443,10.613995485327314
2361,1,0,0,443,31.155756207674944
2362,1,0,0,443,119.67720090293454
2363,1,1,443,0,0.9467443359734757
2364,1,1,443,0,1.0113280530484436
2365,1,0,0,443,10.613995485327314
2366,1,1,443,0,5.2227850432860565
2367,1,0,0,443,10.613995485327314
2368,1,1,443,0,0.18403481304107572
2369,1,1,443,0,0.1258749309265058
2370,1,0,0,443,16.891647855530476
2371,1,0,0,443,10.613995485327314
2372,1,0,80,0,18.492934716783076
2373,1,1,0,80,57.225
2374,1,0,80,0,18.621623803948484
2375,1,1,0,80,57.225
2376,1,0,80,0,3.6868464613024345
2377,1,1,0,80,57.225
2378,1,1,443,0,0.07331000184195985
2379,1,1,0,80,881.875
2380,1,0,80,0,0.0769712140175219
2381,1,0,80,0,17.99362105858129
2382,1,1,0,80,60.4125
2383,1,0,80,0,12.069724252089305
2384,1,1,0,80,60.4125
2385,1,1,0,80,1052.1875
2386,1,0,80,0,0.08211877750413824
2387,1,1,0,80,47.5625
2388,1,0,80,0,0.09222634807878592
2389,1,1,0,80,54.0375
2390,1,1,0,80,872.425
2391,1,0,80,0,0.09238779463997417
2392,1,1,0,80,44.375
2393,1,0,80,0,0.08707672438148283
2394,1,1,0,80,50.85
2395,1,1,0,80,799.8625
2396,1,0,80,0,0.08209226298583364
2397,1,0,80,0,21.88104081715047
2398,1,1,0,80,60.4125
2399,1,0,80,0,21.038980176833945
2400,1,1,0,80,60.4125
2401,1,0,80,0,21.198554644919053
2402,1,1,0,80,63.6
2403,1,0,80,0,9.401904992533398
2404,1,1,0,80,50.85
2405,1,0,80,0,19.33681788827898
2406,1,1,0,80,54.0375
2407,1,0,80,0,3.3042662253793993
2408,1,1,0,80,50.85
2409,1,0,80,0,20.919821601549888
2410,1,1,0,80,50.85
2411,1,0,80,0,20.88379883758476
2412,1,1,0,80,54.0375
2413,1,0,80,0,21.03818211172102
2414,1,1,0,80,54.0375
2415,1,0,80,0,21.5013319341298
2416,1,1,0,80,54.0375
2417,1,0,80,0,21.156542621892154
2418,1,1,0,80,54.0375
2419,1,0,80,0,35.30635068028584
2420,1,1,0,80,60.4125
2421,1,0,80,0,34.07608300698454
2422,1,0,80,0,3.784872219306391
2423,1,0,80,0,53.16637732649683
2424,1,1,0,80,57.225
2425,1,0,80,0,31.609834874237958
2426,1,1,0,80,57.225
2427,1,1,0,80,60.4125
2428,1,0,80,0,21.069058766548274
2429,1,1,0,80,50.85
2430,1,0,80,0,20.84777607361963
2431,1,1,0,80,57.225
2432,1,0,80,0,20.765438327413626
2433,1,1,0,80,54.0375
2434,1,0,80,0,20.564740071036486
2435,1,1,0,80,47.6625
2436,1,0,80,0,20.80660720051663
2437,1,1,0,80,54.0375
2438,1,0,80,0,21.110227639651274
2439,1,1,0,80,54.0375
2440,1,0,80,0,20.976428802066515
2441,1,1,0,80,50.85
2442,1,0,80,0,21.110227639651274
2443,1,1,0,80,54.0375
2444,1,0,80,0,20.719123345172747
2445,1,1,0,80,54.0375
2446,1,0,80,0,20.95069825637714
2447,1,1,0,80,50.85
2448,1,0,80,0,20.719123345172747
2449,1,1,0,80,54.0375
2450,1,0,80,0,20.94040603810139
2451,1,1,0,80,50.85
2452,1,0,80,0,21.187419276719407
2453,1,1,0,80,50.85
2454,1,0,80,0,20.997013238618017
2455,1,1,0,80,54.0375
2456,1,0,80,0,21.362386987407167
2457,1,1,0,80,54.0375
2458,1,0,80,0,21.166834840167905
2459,1,1,0,80,50.85
2460,1,0,80,0,21.033036002583145
2461,1,1,0,80,54.0375
2462,1,0,80,0,21.44987084275105
2463,1,1,0,80,54.0375
2464,1,0,80,0,20.935259928963514
2465,1,1,0,80,54.0375
2466,1,0,80,0,20.822045527930253
2467,1,1,0,80,50.85
2468,1,0,80,0,25.927147239263803
2469,1,1,0,80,54.0375
2470,1,0,80,0,10.517597675169519
2471,1,1,0,80,54.0375
2472,1,1,0,80,888.25
2473,1,0,80,0,0.09753390377784953
2474,1,0,0,443,10.595936794582393
2475,1,1,443,0,0.1315559239305613
2476,1,0,0,443,12.91647855530474
2477,1,0,0,443,62.979683972911964
2478,1,1,443,0,0.12586913477920522
2479,1,1,443,0,4.1968043468250675
2480,1,0,0,443,12.340857787810384
2481,1,1,443,0,7.831744716121011
2482,1,0,0,443,11.765237020316027
2483,1,1,443,0,0.6787079246673113
2484,1,0,0,443,11.765237020316027
2485,1,0,0,443,33.45823927765237
2486,1,0,0,443,161.91647855530474
2487,1,1,443,0,1.0054105078970392
2488,1,1,443,0,1.0465073444766773
2489,1,0,0,443,11.765237020316027
2490,1,1,443,0,4.30248192660128
2491,1,1,443,0,4.384675599760556
2492,1,0,0,443,14.616252821670429
2493,1,1,443,0,4.337707786526684
2494,1,0,0,443,17.47629796839729
2495,1,1,443,0,4.267256066675876
2496,1,0,0,443,14.616252821670429
2497,1,1,443,0,8.596514251508035
2498,1,0,0,443,11.765237020316027
2499,1,1,443,0,2.362457982225906
2500,1,0,0,443,17.467268623024832
2501,1,0,0,443,11.18961625282167
2502,1,0,80,0,18.37964158863416
2503,1,1,0,80,54.0375
2504,1,0,80,0,18.853083629318697
2505,1,0,80,0,3.706389247659025
2506,1,1,0,80,54.0375
2507,1,1,0,80,54.0375
2508,1,1,443,0,4.267256066675876
2509,1,0,0,443,6.036117381489842
2510,1,1,443,0,0.07917760279965004
2511,1,0,80,0,0.09238406586753845
2512,1,1,0,80,50.85
2513,1,0,80,0,0.08723816442668604
2514,1,0,80,0,0.09241390447737091
2515,1,1,0,80,60.4125
2516,1,0,80,0,0.09241390447737091
2517,1,1,0,80,872.4125
2518,1,0,80,0,0.0872416855020988
2519,1,0,80,0,17.875322893122377
2520,1,1,0,80,47.6625
2521,1,0,80,0,5.866988214401033
2522,1,1,0,80,47.6625
2523,1,1,0,80,866.1125
2524,1,0,80,0,0.08209557636422345
2525,1,0,80,0,18.09145947691314
2526,1,1,0,80,50.85
2527,1,0,80,0,4.259041007426542
2528,1,1,0,80,50.85
2529,1,1,0,80,847.1375
2530,1,0,80,0,0.0872416855020988
2531,1,1,0,80,41.1875
2532,1,0,80,0,0.08706618240516546
2533,1,1,0,80,50.85
2534,1,1,0,80,935.5375
2535,1,0,80,0,0.0923728813559322
2536,1,0,80,0,18.22231638418079
2537,1,1,0,80,47.6625
2538,1,0,80,0,18.371529459241323
2539,1,1,0,80,47.6625
2540,1,0,80,0,10.211561743341404
2541,1,1,0,80,47.6625
2542,1,0,80,0,26.611579754601227
2543,1,1,0,80,50.85
2544,1,0,80,0,26.575556990636098
2545,1,1,0,80,47.6625
2546,1,0,80,0,3.824971746851792
2547,1,1,0,80,47.6625
2548,1,0,80,0,41.40297061672587
2549,1,1,0,80,47.6625
2550,1,0,80,0,1.7211212463674523
2551,1,1,0,80,47.6625
2552,1,1,0,80,614.2875
2553,1,0,80,0,21.081348886018727
2554,1,1,0,80,44.475
2555,1,0,80,0,3.26840490797546
2556,1,0,80,0,20.97128269292864
2557,1,1,0,80,47.6625
2558,1,1,0,80,47.6625
2559,1,0,80,0,20.82719163706813
2560,1,1,0,80,47.6625
2561,1,0,80,0,20.389772360348726
2562,1,1,0,80,50.85
2563,1,0,80,0,20.441233451727477
2564,1,1,0,80,47.6625
2565,1,0,80,0,20.575032289312237
2566,1,1,0,80,44.475
2567,1,0,80,0,21.03818211172102
2568,1,1,0,80,47.6625
2569,1,0,80,0,21.285195350339038
2570,1,1,0,80,47.6625
2571,1,0,80,0,21.20800371327091
2572,1,1,0,80,44.475
2573,1,0,80,0,21.089643203099772
2574,1,1,0,80,47.6625
2575,1,0,80,0,20.99186712948014
2576,1,1,0,80,50.85
2577,1,0,80,0,21.053620439134647
2578,1,1,0,80,47.6625
2579,1,0,80,0,21.228588149822407
2580,1,1,0,80,47.6625
2581,1,0,80,0,21.120519857927025
2582,1,1,0,80,47.6625
2583,1,0,80,0,21.0639126574104
2584,1,1,0,80,47.6625
2585,1,0,80,0,21.079350984824025
2586,1,1,0,80,50.85
2587,1,0,80,0,21.24917258637391
2588,1,1,0,80,47.6625
2589,1,0,80,0,21.274903132063287
2590,1,1,0,80,47.6625
2591,1,0,80,0,21.228588149822407
2592,1,1,0,80,50.85
2593,1,0,80,0,21.26975702292541
2594,1,1,0,80,54.0375
2595,1,0,80,0,21.32636422344204
2596,1,1,0,80,47.6625
2597,1,0,80,0,21.30577978689054
2598,1,1,0,80,50.85
2599,1,0,80,0,21.213149822408784
2600,1,1,0,80,47.6625
2601,1,0,80,0,21.130812076202776
2602,1,1,0,80,47.6625
2603,1,0,80,0,21.079350984824025
2604,1,1,0,80,47.6625
2605,1,0,80,0,21.357240878269295
2606,1,1,0,80,47.6625
2607,1,0,80,0,20.997013238618017
2608,1,1,0,80,50.85
2609,1,0,80,0,20.97128269292864
2610,1,1,0,80,54.0375
2611,1,0,80,0,20.78602276396513
2612,1,1,0,80,47.6625
2613,1,0,80,0,20.997013238618017
2614,1,1,0,80,50.85
2615,1,0,80,0,20.919821601549888
2616,1,1,0,80,50.85
2617,1,0,80,0,20.770584436551502
2618,1,1,0,80,47.6625
2619,1,0,80,0,20.96099047465289
2620,1,1,0,80,50.85
2621,1,0,80,0,21.274903132063287
2622,1,1,0,80,50.85
2623,1,0,80,0,21.13595818534065
2624,1,1,0,80,54.0375
2625,1,0,80,0,20.775730545689377
2626,1,1,0,80,54.0375
2627,1,0,80,0,21.130812076202776
2628,1,1,0,80,50.85
2629,1,0,80,0,21.429286406199548
2630,1,1,0,80,50.85
2631,1,0,80,0,21.26975702292541
2632,1,1,0,80,50.85
2633,1,0,80,0,20.852922182757506
2634,1,1,0,80,54.0375
2635,1,0,80,0,21.17198094930578
2636,1,1,0,80,54.0375
2637,1,0,80,0,21.202857604133033
2638,1,1,0,80,54.0375
2639,1,0,80,0,21.1256659670649
2640,1,1,0,80,54.0375
2641,1,0,80,0,21.264610913787536
2642,1,1,0,80,57.225
2643,1,0,80,0,21.202857604133033
2644,1,1,0,80,57.225
2645,1,0,80,0,21.079350984824025
2646,1,1,0,80,54.0375
2647,1,0,80,0,29.304649660962223
2648,1,1,0,80,54.0375
2649,1,0,80,0,29.55166289958024
2650,1,1,0,80,57.225
2651,1,0,80,0,11.404060381013885
2652,1,1,0,80,57.225
2653,1,1,0,80,872.4625
2654,1,0,80,0,0.07694946722634807
2655,1,0,0,443,10.595936794582393
2656,1,1,443,0,0.13154986647020905
2657,1,0,0,443,11.765237020316027
2658,1,0,0,443,61.252821670428894
2659,1,1,443,0,0.13173404549221843
2660,1,1,443,0,8.549152776498756
2661,1,0,0,443,11.765237020316027
2662,1,1,443,0,0.7549958559720048
2663,1,0,0,443,15.767494356659142
2664,1,1,443,0,3.813472695459987
2665,1,0,0,443,12.340857787810384
2666,1,0,0,443,32.306997742663654
2667,1,0,0,443,112.81038374717834
2668,1,1,443,0,0.13760475181876783
2669,1,1,443,0,1.0464591583018694
2670,1,1,443,0,0.9583985634036283
2671,1,0,0,443,11.18961625282167
2672,1,1,443,0,4.3492494704853115
2673,1,0,0,443,15.191873589164786
2674,1,1,443,0,4.308637996132241
2675,1,0,0,443,18.051918735891647
2676,1,1,443,0,4.396215121097707
2677,1,0,0,443,18.627539503386004
2678,1,1,443,0,0.13760475181876783
2679,1,0,0,443,22.063205417607225
2680,1,1,443,0,4.378603002118059
2681,1,0,0,443,18.627539503386004
2682,1,1,443,0,4.225964637627774
2683,1,0,0,443,14.616252821670429
2684,1,1,443,0,0.19575927801823373
2685,1,0,0,443,11.765237020316027
2686,1,0,0,443,16.891647855530476
2687,1,0,0,443,12.340857787810384
2688,1,0,80,0,17.849592347433
2689,1,1,0,80,47.6625
2690,1,0,80,0,8.737104455925088
2691,1,1,0,80,54.0375
2692,1,1,443,0,4.36686158946496
2693,1,0,0,443,6.611738148984198
2694,1,1,443,0,4.220093931301225
2695,1,0,0,443,6.611738148984198
2696,1,1,443,0,0.18988857169168433
2697,1,0,0,443,6.611738148984198
2698,1,1,0,80,910.2625
2699,1,0,80,0,0.08209557636422345
2700,1,1,443,0,0.07330325075973847
2701,1,0,80,0,25.391951888924766
2702,1,1,0,80,54.0375
2703,1,0,80,0,19.65961010655473
2704,1,1,0,80,54.0375
2705,1,1,0,80,866.125
2706,1,0,80,0,0.09238779463997417
2707,1,0,80,0,17.835788666451403
2708,1,1,0,80,50.85
2709,1,0,80,0,0.0923728813559322
2710,1,1,0,80,50.85
2711,1,0,80,0,0.0923728813559322
2712,1,1,0,80,859.7625
2713,1,0,80,0,0.0872416855020988
2714,1,0,0,443,10.020316027088036
2715,1,1,443,0,0.11393250149638565
2716,1,0,0,443,11.18961625282167
2717,1,0,0,443,58.37471783295711
2718,1,1,443,0,0.11998710806206547
2719,1,1,443,0,4.290344859339749
2720,1,0,0,443,11.765237020316027
2721,1,1,443,0,0.7197384778304711
2722,1,0,0,443,12.889390519187359
2723,1,1,443,0,7.895598324048069
2724,1,0,0,443,11.18961625282167
2725,1,0,0,443,30.00451467268623
2726,1,0,0,443,98.56433408577878
2727,1,1,443,0,0.12585754408582348
2728,1,1,443,0,1.0111883604217506
2729,1,0,0,443,13.465011286681715
2730,1,1,443,0,0.9935770523504766
2731,1,0,0,443,11.765237020316027
2732,1,1,443,0,0.189879828721396
2733,1,0,0,443,14.040632054176072
2734,1,1,443,0,2.2928541829734335
2735,1,0,0,443,11.765237020316027
2736,1,1,443,0,0.12585754408582348
2737,1,0,0,443,16.31602708803612
2738,1,0,0,443,11.18961625282167
2739,1,0,80,0,18.06058282208589
2740,1,1,0,80,54.0375
2741,1,0,80,0,7.7347029383274135
2742,1,1,0,80,54.0375
2743,1,1,0,80,944.9625
2744,1,0,80,0,0.0872416855020988
2745,1,0,80,0,32.76963593800452
2746,1,1,0,80,50.85
2747,1,0,80,0,33.155594123345175
2748,1,0,80,0,7.679145140458508
2749,1,1,0,80,54.0375
2750,1,1,0,80,57.225
2751,1,1,443,0,0.0732998756848842
2752,1,1,0,80,866.125
2753,1,0,80,0,0.09753390377784953
2754,1,0,80,0,17.849592347433
2755,1,1,0,80,54.0375
2756,1,0,80,0,2.5178398450113013
2757,1,1,0,80,57.225
2758,1,1,0,80,875.625
2759,1,0,80,0,0.09753390377784953
2760,1,0,80,0,18.23555053277365
2761,1,1,0,80,54.0375
2762,1,0,80,0,8.520988052954472
2763,1,1,0,80,54.0375
2764,1,1,0,80,1045.8375
2765,1,0,80,0,0.09238779463997417
2766,1,1,0,80,47.5625
2767,1,0,80,0,0.08191759815988055
2768,1,1,0,80,50.85
2769,1,1,0,80,884.95
2770,1,0,80,0,0.08207901214640248
2771,1,1,0,80,50.75
2772,1,0,80,0,0.09220401904608183
2773,1,1,0,80,57.225
2774,1,1,0,80,787.2375
2775,1,0,80,0,0.09236542651924784
2776,1,0,80,0,21.885150952534712
2777,1,1,0,80,47.6625
2778,1,0,80,0,21.02788989344527
2779,1,1,0,80,47.6625
2780,1,0,80,0,21.187419276719407
2781,1,1,0,80,50.85
2782,1,0,80,0,5.005770317165685
2783,1,1,0,80,50.85
2784,1,0,80,0,18.175275412614504
2785,1,1,0,80,47.6625
2786,1,0,80,0,18.545720511682337
2787,1,0,80,0,6.245006254791978
2788,1,1,0,80,50.85
2789,1,1,0,80,54.0375
2790,1,0,80,0,34.822933484016794
2791,1,1,0,80,54.0375
2792,1,0,80,0,33.783419438165964
2793,1,1,0,80,54.0375
2794,1,0,80,0,40.93982079431708
2795,1,1,0,80,54.0375
2796,1,0,80,0,41.30004843396836
2797,1,1,0,80,50.85
2798,1,0,80,0,3.922747820471424
2799,1,1,0,80,50.85
2800,1,0,80,0,4.387269938650307
2801,1,1,0,80,54.0375
2802,1,1,0,80,976.4625
2803,1,0,80,0,0.0872416855020988
2804,1,0,0,443,9.44469525959368
2805,1,1,443,0,0.1256618019428203
2806,1,0,0,443,12.340857787810384
2807,1,0,0,443,64.13092550790067
2808,1,1,443,0,0.11997606003406841
2809,1,1,443,0,4.125592744348787
2810,1,0,0,443,11.18961625282167
2811,1,1,443,0,4.348648773076746
2812,1,0,0,443,10.613995485327314
2813,1,1,443,0,0.7196722066203214
2814,1,0,0,443,10.613995485327314
2815,1,1,443,0,3.9303439068182864
2816,1,0,0,443,11.18961625282167
2817,1,0,0,443,30.00451467268623
2818,1,0,0,443,71.14446952595937
2819,1,1,443,0,0.9700059849914829
2820,1,1,443,0,1.0404447309055753
2821,1,0,0,443,10.613995485327314
2822,1,1,443,0,0.9355462455688044
2823,1,1,443,0,0.18399244970305234
2824,1,1,443,0,0.11410616454122738
2825,1,0,0,443,16.891647855530476
2826,1,0,0,443,11.18961625282167
2827,2,1,0,0,4873
2828,2,1,0,0,5233
2829,2,1,0,0,6120
2830,2,1,0,0,8890
2831,1,1,443,0,0.0791630219603149
2832,1,0,0,443,8.866817155756207
2833,1,1,443,0,0.15002883506343714
2834,1,0,0,443,11.187358916478555
2835,1,0,0,443,61.82618510158014
2836,1,1,443,0,0.15025951557093425
2837,1,1,443,0,5.270847750865052
2838,1,0,0,443,11.187358916478555
2839,1,1,443,0,4.938033448673587
2840,1,0,0,443,10.611738148984198
2841,1,1,443,0,5.359083044982699
2842,1,0,0,443,10.611738148984198
2843,1,1,443,0,0.9014705882352941
2844,1,0,0,443,10.036117381489841
2845,1,0,0,443,31.153498871331827
2846,1,0,0,443,77.40632054176072
2847,1,1,443,0,0.15025951557093425
2848,1,1,443,0,1.229757785467128
2849,1,1,443,0,1.2885813148788927
2850,1,0,0,443,11.187358916478555
2851,1,1,443,0,5.292906574394464
2852,1,1,443,0,10.692906574394463
2853,1,0,0,443,11.187358916478555
2854,1,1,443,0,5.454671280276816
2855,1,0,0,443,11.187358916478555
2856,1,1,443,0,5.256141868512111
2857,1,0,0,443,11.187358916478555
2858,1,1,443,0,5.550259515570934
2859,1,0,0,443,11.762979683972912
2860,1,1,443,0,5.528200692041523
2861,1,0,0,443,11.187358916478555
2862,1,1,443,0,3.1924163783160324
2863,1,0,0,443,11.187358916478555
2864,1,0,0,443,15.162528216704288
2865,1,0,0,443,11.187358916478555
2866,1,1,443,0,0.2157439446366782
2867,1,0,0,443,6.609480812641084
2868,1,1,443,0,0.15761245674740484
2869,1,0,0,443,6.609480812641084
2870,1,0,80,0,1.5418348401679045
2871,1,1,0,80,50.85
2872,1,1,0,80,970.1125
2873,1,0,80,0,0.09238779463997417
2874,1,1,443,0,0.09913494809688582
2875,1,1,443,0,0.09913494809688582
2876,1,0,80,0,2.5495640942847917
2877,1,1,0,80,973.3125
2878,1,0,80,0,0.09238779463997417
2879,1,0,0,443,10.020316027088036
2880,1,1,443,0,0.1197698504027618
2881,1,0,0,443,12.340857787810384
2882,1,0,0,443,61.252821670428894
2883,1,1,443,0,0.10821634062140391
2884,1,1,443,0,12.050886075949368
2885,1,0,0,443,11.18961625282167
2886,1,1,443,0,0.7254085155350978
2887,1,0,0,443,11.18961625282167
2888,1,0,0,443,31.155756207674944
2889,1,0,0,443,122.5665914221219
2890,1,1,443,0,0.9522209436133486
2891,1,1,443,0,1.0285155350978137
2892,1,0,0,443,11.765237020316027
2893,1,1,443,0,1.2262140391254315
2894,1,1,443,0,0.1780897583429229
2895,1,1,443,0,0.11408515535097813
2896,1,0,0,443,16.891647855530476
2897,1,0,0,443,11.18961625282167
2898,1,0,80,0,1.5113618017436228
2899,1,1,443,0,0.07914844649021864
2900,1,1,0,80,1045.7375
2901,1,0,80,0,0.09238779463997417
2902,1,0,80,0,0.8345576364223442
2903,1,1,0,80,54.0375
2904,1,1,0,80,904.0
2905,1,0,80,0,0.1026800129157249
2906,1,0,80,0,6.9194381659670645
2907,1,1,0,80,54.0375
2908,1,0,80,0,7.650185663545367
2909,1,1,0,80,54.0375
2910,1,0,80,0,6.801218921536972
2911,1,1,0,80,54.0375
2912,1,1,0,80,806.2125
2913,1,0,80,0,0.09753390377784953
2914,1,0,80,0,4.190123506619309
2915,1,1,0,80,54.0375
2916,1,1,0,80,932.4375
2917,1,0,80,0,0.0872416855020988
2918,1,0,80,0,6.98119147562157
2919,1,1,0,80,54.0375
2920,1,0,80,0,7.526679044236357
2921,1,0,80,0,6.821783177268324
2922,1,1,0,80,50.85
2923,1,1,0,80,54.0375
2924,1,0,80,0,0.08722056331208135
2925,1,1,0,80,54.0375
2926,1,0,80,0,0.09236542651924784
2927,1,0,80,0,0.09236915378717565
2928,1,1,0,80,57.225
2929,1,0,80,0,0.09236915378717565
2930,1,1,0,80,907.1375
2931,1,0,80,0,0.08209557636422345
2932,1,0,80,0,14.343437197287697
2933,1,1,0,80,54.0375
2934,1,0,80,0,14.369167742977075
2935,1,0,80,0,7.454633516306103
2936,1,1,0,80,54.0375
2937,1,1,0,80,54.0375
2938,1,0,80,0,2.216580561834033
2939,1,1,0,80,50.85
2940,1,1,0,80,888.2125
2941,1,0,80,0,0.0872416855020988
2942,1,0,80,0,10.631437681627382
2943,1,1,0,80,57.225
2944,1,0,80,0,10.1242936712948
2945,1,1,0,80,60.4125
2946,1,1,0,80,897.7375
2947,1,0,80,0,0.09238779463997417
2948,1,0,80,0,6.9297303842428155
2949,1,1,0,80,54.0375
2950,1,0,80,0,7.562701808201485
2951,1,1,0,80,54.0375
2952,1,0,80,0,7.367149660962221
